Time,SPN,Flag,PredHigh,PredLow
180.94956636428833,648.25,0,696.5843605893572,596.5843605893572
181.18278455734253,648.25,0,697.2159943211183,597.2159943211183
181.43811464309692,648.25,0,697.6749754696831,597.6749754696831
181.82750344276428,648.5,0,698.0085038575457,598.0085038575457
182.2183609008789,648.5,0,698.3056569063501,598.3056569063501
182.60853457450867,648.5,0,698.5216616533426,598.5216616533426
183.00123953819275,648.25,0,698.6786328226976,598.6786328226976
183.3914566040039,648.25,0,698.7379892421663,598.7379892421663
183.78448867797852,648.25,0,698.7808742850208,598.7808742850208
184.17428827285767,650.0,0,698.8117530130222,598.8117530130222
184.5668649673462,650.0,0,699.2160742954314,599.2160742954314
184.95935893058777,650.0,0,699.5105901104089,599.5105901104089
185.35152626037598,648.25,0,699.7250546330565,599.7250546330565
185.74227356910706,648.25,0,699.4990909445884,599.4990909445884
185.97992157936096,648.25,0,699.3340708766265,599.3340708766265
186.21531105041504,580.717529296875,580.717529296875,699.2134109952408,599.2134109952408
186.47346830368042,648.75,0,684.2675958267231,584.2675958267231
187.00100684165955,648.75,0,688.4553498741348,588.4553498741348
187.5561821460724,648.75,0,691.3570610714653,591.3570610714653
188.01583075523376,648.75,0,693.4607195274091,593.4607195274091
188.49804878234863,648.75,0,695.0388733513666,595.0388733513666
188.89609503746033,649.25,0,696.1652621477218,596.1652621477218
189.2900791168213,649.25,0,697.0991741192917,597.0991741192917
189.69081211090088,649.25,0,697.7840553166806,597.7840553166806
190.08659625053406,649.5,0,698.2859310439851,598.2859310439851
190.48307132720947,649.5,0,698.7070042037245,598.7070042037245
190.87431383132935,649.5,0,699.0155613975111,599.0155613975111
191.22180366516113,651.25,0,699.2415869656849,599.2415869656849
191.60790610313416,651.25,0,699.7810601140816,599.7810601140816
191.99162602424622,651.25,0,700.1767637389291,600.1767637389291
192.38008761405945,649.0,0,700.4669404702772,600.4669404702772
192.7827432155609,649.0,0,700.1992513200727,600.1992513200727
193.13370370864868,649.0,0,700.0027965605797,600.0027965605797
193.53102135658264,649.0,0,699.8584608167083,599.8584608167083
193.8816318511963,649.5,0,699.7523208268702,599.7523208268702
194.26881098747253,649.5,0,699.780861769708,599.780861769708
194.65673518180847,649.5,0,699.8016069723825,599.8016069723825
195.04422903060913,649.75,0,699.8166332701298,599.8166332701298
195.4308569431305,649.75,0,699.8807982435573,599.8807982435573
195.82128167152405,649.75,0,699.9277120962748,599.9277120962748
196.2116711139679,650.25,0,699.9619693431279,599.9619693431279
196.60023736953735,650.25,0,700.0936060690616,600.0936060690616
197.00370359420776,650.25,0,700.1900828263917,600.1900828263917
197.2398738861084,650.25,0,700.2607618899667,600.2607618899667
197.47586059570312,650.25,0,700.3125130779654,600.3125130779654
197.87096691131592,650.25,0,700.3503770538701,600.3503770538701
198.2239534854889,651.75,0,700.3780522092087,600.3780522092087
198.61226630210876,651.75,0,700.7182246364357,600.7182246364357
199.00360369682312,584.3768920898438,584.3768920898438,700.9678871837697,600.9678871837697
199.39796090126038,648.75,0,686.741588669544,586.741588669544
199.9733681678772,648.75,0,690.1497882280223,590.1497882280223
200.5035789012909,648.75,0,692.5470502688123,592.5470502688123
201.05127239227295,649.25,0,694.3311530656681,594.3311530656681
201.45598769187927,649.25,0,695.7175175704522,595.7175175704522
201.8644678592682,649.25,0,696.7417588244953,596.7417588244953
202.27215099334717,649.75,0,697.4982487604703,597.4982487604703
202.68261003494263,649.75,0,698.1612607098031,598.1612607098031
203.07891464233398,649.75,0,698.6504705736626,598.6504705736626
203.4711263179779,650.75,0,699.011282322533,599.011282322533
203.86837792396545,650.75,0,699.4864920012196,599.4864920012196
204.26057982444763,650.75,0,699.8371179260721,599.8371179260721
204.65621185302734,650.5,0,700.0957776109743,600.0957776109743
205.04891872406006,650.5,0,700.2343445319616,600.2343445319616
205.4515881538391,650.5,0,700.3365285716828,600.3365285716828
205.8495261669159,652.5,0,700.4118768598415,600.4118768598415
206.2462718486786,652.5,0,700.8850621131636,600.8850621131636
206.66166043281555,652.5,0,701.2345167598618,601.2345167598618
